№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100006951;9-19-2018;0,541851852;Майка тип 1, Nike;1;339.16;наличные;;139
100006951;9-19-2018;0,541851852;Рубашка тип 12, Puma;1;548.416;наличные;;328
100006951;9-19-2018;0,541851852;Ремень тип 1, Adidas;1;637.29;наличные;;291
100006951;9-19-2018;0,541851852;Рубашка тип 6, Nike;2;3105.648;наличные;;1404
100006951;9-19-2018;0,541851852;Штаны тип 8, Reebok;1;2317.392;наличные;;1232
100006951;9-19-2018;0,541851852;Сапоги тип 4, Reebok;2;14322.2;наличные;;7538
100006969;4-25-2017;0,770127315;Рубашка тип 6, Nike;1;1552.824;безналичные;ФИО 664;702
100006970;7-8-2016;0,602141204;Футболка тип 5, Puma;1;238.05696;наличные;;139
100006979;3-26-2017;0,627060185;Футболка тип 6, Adidas;1;331.15;наличные;ФИО 1238;179
100006992;3-29-2017;0,570185185;Колготки тип 4, Puma;1;297.024;безналичные;;168
100006992;3-29-2017;0,570185185;Сапоги тип 5, Nike;1;8007.18;безналичные;;3543
100006992;3-29-2017;0,570185185;Ремень тип 4, Adidas;1;338.47;безналичные;;181
100006992;3-29-2017;0,570185185;Колготки тип 7, Nike;1;364.816;безналичные;;151
100006997;1-3-2018;0,572002315;Штаны тип 2, Reebok;1;335.49;наличные;;159
100006997;1-3-2018;0,572002315;Запонка тип 5, Puma;1;250.88;наличные;;140
100006997;1-3-2018;0,572002315;Колготки тип 1, Puma;1;215.496;наличные;;123
100006997;1-3-2018;0,572002315;Рубашка тип 5, Adidas;1;1433.36;наличные;;779
100007023;5-17-2018;0,65380787;Шлёпки тип 3, Nike;2;627.072;наличные;;276
100007023;5-17-2018;0,65380787;Штаны тип 8, Adidas;1;2127.06;наличные;;1053
100007023;5-17-2018;0,65380787;Рубашка тип 9, Nike;2;3398.08;наличные;;1480
100007034;8-12-2018;0,436805556;Рубашка тип 9, Nike;1;1699.04;наличные;ФИО 553;740
100007034;8-12-2018;0,436805556;Штаны тип 8, Puma;2;1519.264;наличные;ФИО 553;964
100007034;8-12-2018;0,436805556;Колготки тип 4, Reebok;1;789.93;наличные;ФИО 553;393
100007034;8-12-2018;0,436805556;Футболка тип 6, Adidas;1;331.15;наличные;ФИО 553;179
100007035;3-20-2018;0,387523148;Колготки тип 1, Reebok;1;333.6606;наличные;;182
100007057;6-4-2018;0,42599537;Ремень тип 3, Puma;1;593.712;наличные;;342
100007057;6-4-2018;0,42599537;Сапоги тип 3, Puma;1;4727.43936;наличные;;2748
100007076;11-12-2017;0,607384259;Запонка тип 5, Adidas;1;630.1008;наличные;ФИО 926;342
100007096;10-4-2016;0,454907407;Запонка тип 5, Reebok;2;525.6;наличные;;292
100007104;1-14-2018;0,636388889;Кроссовки тип 5, Reebok;1;2092.7232;наличные;;1172
100007104;1-14-2018;0,636388889;Штаны тип 6, Nike;1;2229.22296;наличные;;1062
100007104;1-14-2018;0,636388889;Рубашка тип 2, Reebok;1;482.328;наличные;;252
100007104;1-14-2018;0,636388889;Сапоги тип 5, Nike;1;7366.6056;наличные;;3543
100007104;1-14-2018;0,636388889;Рубашка тип 7, Reebok;1;1310.26;наличные;;686
100007105;1-19-2017;0,596469907;Майка тип 4, Reebok;1;271.6;наличные;;140
100007105;1-19-2017;0,596469907;Шлёпки тип 2, Nike;1;770.24;наличные;;332
100007105;1-19-2017;0,596469907;Сапоги тип 4, Puma;1;5809.6;наличные;;3631
100007105;1-19-2017;0,596469907;Штаны тип 1, Reebok;2;4198.68;наличные;;1962
100007105;1-19-2017;0,596469907;Колготки тип 7, Puma;1;531.8144;наличные;;320
100007105;1-19-2017;0,596469907;Рубашка тип 10, Reebok;1;1125.72;наличные;;531
100007119;7-9-2017;0,817037037;Рубашка тип 7, Reebok;2;2620.52;безналичные;;1372
100007120;12-20-2017;0,80318287;Футболка тип 4, Puma;1;297.344;наличные;;184
100007124;10-12-2016;0,858715278;Сапоги тип 4, Reebok;1;7161.1;наличные;;3769
100007130;9-19-2016;0,751956019;Штаны тип 7, Reebok;1;1571.7;наличные;;806
100007130;9-19-2016;0,751956019;Ремень тип 1, Puma;1;310.184;наличные;;191
100007130;9-19-2016;0,751956019;Футболка тип 1, Reebok;1;309.68;наличные;;158
100007130;9-19-2016;0,751956019;Запонка тип 7, Adidas;1;334.88;наличные;;184
100007144;1-8-2016;0,475659722;Штаны тип 7, Nike;1;2670.744;наличные;ФИО 67;1299
100007144;1-8-2016;0,475659722;Футболка тип 2, Puma;2;514.304;наличные;ФИО 67;400
100007144;1-8-2016;0,475659722;Футболка тип 2, Nike;1;366.4656;наличные;ФИО 67;216
100007144;1-8-2016;0,475659722;Колготки тип 5, Nike;1;425.86656;наличные;ФИО 67;254
100007154;4-12-2018;0,507326389;Рубашка тип 11, Reebok;1;1333.332;наличные;;814
100007188;10-20-2016;0,518831019;Запонка тип 4, Reebok;2;1412.5328;наличные;;838
100007188;10-20-2016;0,518831019;Колготки тип 2, Adidas;1;107.52;наличные;;56
100007188;10-20-2016;0,518831019;Футболка тип 4, Reebok;1;367.14;наличные;;174
100007188;10-20-2016;0,518831019;Колготки тип 7, Puma;1;565.76;наличные;;320
100007227;11-1-2016;0,438449074;Штаны тип 3, Nike;2;3073.056;безналичные;;1428
100007261;9-20-2016;0,39119213;Сапоги тип 3, Puma;1;4924.416;наличные;ФИО 984;2748
100007261;9-20-2016;0,39119213;Рубашка тип 1, Reebok;1;1167.8112;наличные;ФИО 984;738
100007261;9-20-2016;0,39119213;Рубашка тип 10, Nike;1;397.46;наличные;ФИО 984;167
100007261;9-20-2016;0,39119213;Запонка тип 1, Puma;1;227.88;наличные;ФИО 984;135
100007261;9-20-2016;0,39119213;Рубашка тип 8, Puma;1;475.2;наличные;ФИО 984;264
100007261;9-20-2016;0,39119213;Кроссовки тип 2, Puma;1;1310.61648;наличные;ФИО 984;982
100007265;7-7-2018;0,7859375;Сапоги тип 4, Nike;1;6929.088;безналичные;;2868
100007267;9-14-2017;0,461851852;Рубашка тип 10, Adidas;1;424.555;наличные;;205
100007267;9-14-2017;0,461851852;Сапоги тип 6, Reebok;1;5521.068;наличные;;2814
100007267;9-14-2017;0,461851852;Штаны тип 6, Reebok;1;1323.96;наличные;;649
100007280;12-12-2017;0,726331019;Шлёпки тип 2, Reebok;1;468.7;наличные;;218
100007300;2-7-2018;0,521006944;Рубашка тип 12, Reebok;1;1072.5708;наличные;;629
100007307;4-25-2018;0,47744213;Штаны тип 4, Adidas;1;1339.5;безналичные;;705
100007309;3-2-2018;0,50994213;Запонка тип 4, Puma;1;788.04;наличные;ФИО 1092;495
100007309;3-2-2018;0,50994213;Запонка тип 2, Puma;1;360.6768;наличные;ФИО 1092;253
100007309;3-2-2018;0,50994213;Рубашка тип 6, Adidas;1;1093.224;наличные;ФИО 1092;606
100007309;3-2-2018;0,50994213;Шапка тип 3, Adidas;1;231;наличные;ФИО 1092;110
100007311;11-21-2016;0,381921296;Шапка тип 8, Puma;1;519.68;наличные;ФИО 743;290
100007312;2-11-2018;0,500972222;Шапка тип 3, Adidas;2;462;наличные;;220
100007312;2-11-2018;0,500972222;Сапоги тип 2, Puma;2;3854.144;наличные;;2458
100007326;2-28-2016;0,4975;Рубашка тип 6, Nike;1;1428.59808;безналичные;;702
100007326;2-28-2016;0,4975;Запонка тип 4, Reebok;1;821.24;безналичные;;419
100007326;2-28-2016;0,4975;Рубашка тип 12, Adidas;2;1411.776;безналичные;;912
100007350;8-7-2016;0,460949074;Штаны тип 9, Nike;1;815.648;безналичные;;359
100007350;8-7-2016;0,460949074;Штаны тип 5, Puma;2;4210.016;безналичные;;2414
100007362;11-18-2017;0,523414352;Рубашка тип 10, Adidas;1;446.9;наличные;;205
100007362;11-18-2017;0,523414352;Запонка тип 1, Reebok;1;737.2512;наличные;;371
100007362;11-18-2017;0,523414352;Колготки тип 1, Nike;1;515.088;наличные;;252
100007375;3-22-2017;0,668425926;Шапка тип 4, Nike;2;1067.02992;наличные;ФИО 131;492
100007390;12-6-2016;0,589340278;Штаны тип 6, Reebok;2;2647.92;наличные;ФИО 814;1298
100007405;2-2-2017;0,607118056;Кепка тип 2, Adidas;2;1223.5968;наличные;;584
100007414;2-28-2017;0,560868056;Ремень тип 4, Reebok;1;450.76;наличные;ФИО 611;236
100007415;3-17-2017;0,456435185;Майка тип 2, Reebok;1;420.3199;безналичные;;247
100007451;12-7-2016;0,856678241;Кепка тип 1, Reebok;1;529.2;наличные;;245
100007460;3-21-2017;0,720983796;Шапка тип 7, Nike;1;452.608;наличные;;208
100007460;3-21-2017;0,720983796;Штаны тип 12, Reebok;1;439.6842;наличные;;249
100007460;3-21-2017;0,720983796;Туфли тип 3, Puma;1;5261.256;наличные;;3003
100007462;3-29-2016;0,765150463;Мячик тип 1, Puma;1;71.896;безналичные;;43
100007462;3-29-2016;0,765150463;Сапоги тип 6, Nike;1;5533.412;безналичные;;2279
100007463;5-20-2018;0,528101852;Ремень тип 1, Nike;1;274.912;безналичные;;121
100007463;5-20-2018;0,528101852;Туфли тип 3, Nike;1;6650.368;безналичные;;3352
100007467;8-12-2018;0,473657407;Туфли тип 2, Adidas;1;3363.51;безналичные;ФИО 404;1761
100007478;9-30-2017;0,458055556;Туфли тип 4, Puma;1;3041.776;безналичные;;1802
100007483;3-12-2017;0,831053241;Рубашка тип 5, Reebok;1;971.88;безналичные;ФИО 531;534
100007496;3-10-2018;0,450405093;Футболка тип 7, Puma;1;201.552;безналичные;;114
100007496;3-10-2018;0,450405093;Штаны тип 10, Puma;1;1870.2;безналичные;;1039
100007496;3-10-2018;0,450405093;Запонка тип 6, Puma;1;307.2048;безналичные;;205
100007496;3-10-2018;0,450405093;Колготки тип 5, Reebok;2;409.59;безналичные;;222
100007499;4-5-2018;0,77755787;Рубашка тип 6, Nike;1;1552.824;наличные;;702
100007511;12-2-2016;0,740138889;Рубашка тип 10, Nike;1;397.46;наличные;ФИО 29;167
100007517;2-18-2016;0,455104167;Шапка тип 4, Puma;2;847.376;наличные;;502
100007537;3-20-2017;0,722303241;Футболка тип 6, Nike;1;761.2;наличные;;346
100007537;3-20-2017;0,722303241;Штаны тип 8, Puma;1;638.09088;наличные;;482
100007537;3-20-2017;0,722303241;Колготки тип 5, Reebok;1;209.346;наличные;;111
100007539;3-4-2018;0,641493056;Рубашка тип 3, Adidas;1;747.72;наличные;;372
100007539;3-4-2018;0,641493056;Кроссовки тип 1, Reebok;1;2316.6;наличные;;1053
100007539;3-4-2018;0,641493056;Футболка тип 5, Puma;1;247.976;наличные;;139
100007547;11-24-2016;0,413368056;Запонка тип 5, Nike;1;797.70432;безналичные;;427
100007547;11-24-2016;0,413368056;Шапка тип 3, Nike;1;628.99456;безналичные;;298
100007556;10-13-2017;0,420115741;Футболка тип 2, Puma;1;313.6;наличные;;200
100007556;10-13-2017;0,420115741;Шапка тип 8, Nike;2;1139.28;наличные;;564
100007569;11-30-2017;0,642789352;Штаны тип 12, Nike;1;1410.66832;наличные;;758
100007569;11-30-2017;0,642789352;Колготки тип 2, Puma;1;427.648;наличные;;257
100007569;11-30-2017;0,642789352;Колготки тип 3, Reebok;1;356.96;наличные;;184
100007571;7-15-2018;0,503877315;Штаны тип 11, Nike;1;893.316;наличные;ФИО 307;453
100007571;7-15-2018;0,503877315;Кроссовки тип 4, Adidas;1;1544.51;наличные;ФИО 307;739
100007571;7-15-2018;0,503877315;Колготки тип 6, Adidas;1;698.4;наличные;ФИО 307;388
100007571;7-15-2018;0,503877315;Рубашка тип 7, Adidas;1;1550.25;наличные;ФИО 307;795
100007577;1-22-2016;0,677222222;Рубашка тип 8, Puma;1;475.2;наличные;;264
100007577;1-22-2016;0,677222222;Шапка тип 5, Reebok;1;196.8288;наличные;;112
100007577;1-22-2016;0,677222222;Штаны тип 12, Puma;1;296.192;наличные;;178
100007577;1-22-2016;0,677222222;Шлёпки тип 3, Reebok;1;481.14;наличные;;243
100007577;1-22-2016;0,677222222;Шапка тип 3, Puma;2;730.2672;наличные;;498
100007612;7-3-2016;0,845902778;Кроссовки тип 1, Puma;1;2660.02176;наличные;;1628
100007612;7-3-2016;0,845902778;Рубашка тип 5, Nike;2;1823.488;наличные;;838
100007614;7-17-2017;0,44212963;Футболка тип 7, Adidas;1;364.06;безналичные;;167
100007635;7-27-2017;0,859178241;Кроссовки тип 1, Reebok;1;2270.268;безналичные;ФИО 939;1053
100007643;3-21-2016;0,38662037;Колготки тип 6, Nike;1;536.52;наличные;;255
100007645;2-22-2016;0,605578704;Колготки тип 2, Adidas;1;107.52;наличные;;56
100007645;2-22-2016;0,605578704;Штаны тип 12, Reebok;1;450.5406;наличные;;249
100007646;7-17-2016;0,698368056;Запонка тип 5, Nike;1;911.66208;безналичные;;427
100007646;7-17-2016;0,698368056;Рубашка тип 3, Nike;1;1737.236;безналичные;;821
100007646;7-17-2016;0,698368056;Колготки тип 6, Reebok;1;691.6;безналичные;;380
100007646;7-17-2016;0,698368056;Запонка тип 2, Puma;1;378.488;безналичные;;253
100007650;10-17-2017;0,597337963;Шлёпки тип 1, Reebok;2;1372.8;наличные;;624
100007659;6-1-2017;0,602152778;Штаны тип 2, Reebok;1;335.49;наличные;ФИО 449;159
100007667;5-26-2016;0,52775463;Шапка тип 3, Adidas;1;231;безналичные;;110
100007667;5-26-2016;0,52775463;Туфли тип 1, Puma;1;3105.4056;безналичные;;2265
100007672;2-4-2016;0,841087963;Футболка тип 3, Nike;1;492.2;наличные;;230
100007672;2-4-2016;0,841087963;Мячик тип 2, Puma;1;72.36;наличные;;45
100007676;5-17-2016;0,731469907;Колготки тип 3, Puma;1;606.464;безналичные;;368
100007676;5-17-2016;0,731469907;Кроссовки тип 3, Reebok;2;4119.56;безналичные;;2276
100007676;5-17-2016;0,731469907;Футболка тип 6, Puma;1;181.28;безналичные;;110
100007676;5-17-2016;0,731469907;Шлёпки тип 2, Reebok;1;468.7;безналичные;;218
100007694;2-16-2018;0,764768519;Майка тип 4, Nike;1;402.28;наличные;;178
100007705;4-15-2018;0,813854167;Шапка тип 3, Reebok;2;1001.2728;наличные;ФИО 369;506
100007705;4-15-2018;0,813854167;Штаны тип 1, Adidas;2;3129.84;наличные;ФИО 369;1656
100007708;12-9-2017;0,870011574;Рубашка тип 7, Adidas;1;1457.235;безналичные;;795
100007708;12-9-2017;0,870011574;Штаны тип 1, Adidas;1;1564.92;безналичные;;828
100007708;12-9-2017;0,870011574;Колготки тип 1, Reebok;1;343.98;безналичные;;182
100007712;7-5-2017;0,5184375;Шапка тип 6, Reebok;1;203.3;безналичные;ФИО 211;107
100007712;7-5-2017;0,5184375;Штаны тип 6, Adidas;2;3064;безналичные;ФИО 211;1532
100007712;7-5-2017;0,5184375;Кепка тип 3, Nike;2;714.12;безналичные;ФИО 211;330
100007714;7-27-2016;0,455775463;Кроссовки тип 2, Puma;1;1389.56928;безналичные;;982
100007726;9-12-2017;0,859247685;Сапоги тип 6, Puma;1;2144.936;наличные;;1361
100007726;9-12-2017;0,859247685;Колготки тип 6, Reebok;1;691.6;наличные;;380
100007726;9-12-2017;0,859247685;Рубашка тип 1, Nike;1;1700.784;наличные;;837
100007726;9-12-2017;0,859247685;Кроссовки тип 3, Reebok;1;2059.78;наличные;;1138
100007726;9-12-2017;0,859247685;Штаны тип 7, Reebok;1;1571.7;наличные;;806
100007732;4-4-2018;0,391435185;Сапоги тип 1, Nike;1;5934.61344;наличные;;2814
100007738;3-22-2018;0,421423611;Шапка тип 2, Nike;1;546.448;наличные;;238
100007738;3-22-2018;0,421423611;Колготки тип 4, Puma;1;282.1728;наличные;;168
100007738;3-22-2018;0,421423611;Ремень тип 2, Adidas;1;325.95;наличные;;159
100007738;3-22-2018;0,421423611;Туфли тип 2, Adidas;1;3363.51;наличные;;1761
100007738;3-22-2018;0,421423611;Туфли тип 4, Nike;1;5776.12;наличные;;2947
100007738;3-22-2018;0,421423611;Кепка тип 3, Puma;2;950.13072;наличные;;574
100007738;3-22-2018;0,421423611;Запонка тип 1, Nike;2;991.648;наличные;;466
100007738;3-22-2018;0,421423611;Кроссовки тип 6, Adidas;1;2545.92;наличные;;1224
100007738;3-22-2018;0,421423611;Штаны тип 4, Reebok;1;2210.88;наличные;;1176
100007746;3-28-2017;0,490659722;Штаны тип 11, Puma;1;544.824;наличные;ФИО 965;329
100007754;10-27-2016;0,620231481;Сапоги тип 4, Adidas;2;12974.7618;безналичные;;6822
100007754;10-27-2016;0,620231481;Сапоги тип 5, Nike;1;8007.18;безналичные;;3543
100007763;9-15-2016;0,79099537;Штаны тип 6, Adidas;1;1532;наличные;;766
100007763;9-15-2016;0,79099537;Ремень тип 2, Nike;1;536.8;наличные;;220
100007782;4-22-2017;0,850046296;Запонка тип 7, Reebok;1;487.008;безналичные;;267
100007803;7-6-2018;0,649930556;Майка тип 3, Nike;1;535;наличные;ФИО 1029;250
100007803;7-6-2018;0,649930556;Кроссовки тип 1, Reebok;1;2316.6;наличные;ФИО 1029;1053
100007839;6-15-2017;0,480509259;Туфли тип 4, Reebok;1;6167.26;наличные;;3298
100007839;6-15-2017;0,480509259;Колготки тип 4, Reebok;1;789.93;наличные;;393
100007839;6-15-2017;0,480509259;Рубашка тип 3, Puma;1;273.6;наличные;;152
100007839;6-15-2017;0,480509259;Колготки тип 2, Reebok;1;395.01;наличные;;210
100007839;6-15-2017;0,480509259;Туфли тип 3, Puma;1;5261.256;наличные;;3003
100007840;8-5-2018;0,817604167;Кепка тип 1, Adidas;1;339.5;наличные;;175
100007852;6-2-2017;0,450115741;Рубашка тип 11, Puma;1;661.248;безналичные;;410
100007864;9-27-2017;0,717951389;Рубашка тип 7, Nike;1;1580.6976;безналичные;;820
100007871;4-20-2017;0,754282407;Штаны тип 1, Nike;1;2275.036;наличные;;937
100007878;11-13-2016;0,3790625;Запонка тип 2, Adidas;1;380.88;наличные;ФИО 386;207
100007904;1-8-2018;0,426134259;Туфли тип 1, Puma;1;3787.08;наличные;ФИО 448;2265
100007904;1-8-2018;0,426134259;Рубашка тип 4, Puma;1;879.9912;наличные;ФИО 448;542
100007904;1-8-2018;0,426134259;Запонка тип 3, Puma;1;642.4704;наличные;ФИО 448;390
100007904;1-8-2018;0,426134259;Запонка тип 4, Reebok;1;821.24;наличные;ФИО 448;419
100007906;6-30-2016;0,721886574;Колготки тип 5, Reebok;2;455.1;безналичные;;222
100007906;6-30-2016;0,721886574;Колготки тип 6, Nike;1;536.52;безналичные;;255
100007906;6-30-2016;0,721886574;Шапка тип 5, Puma;1;234.08;безналичные;;140
100007906;6-30-2016;0,721886574;Кепка тип 3, Nike;1;349.9188;безналичные;;165
100007906;6-30-2016;0,721886574;Рубашка тип 1, Nike;1;1700.784;безналичные;;837
100007906;6-30-2016;0,721886574;Футболка тип 2, Puma;1;313.6;безналичные;;200
100007906;6-30-2016;0,721886574;Кроссовки тип 5, Nike;1;2494.008;безналичные;;1206
100007907;8-27-2018;0,815300926;Шапка тип 7, Adidas;1;323.84;наличные;;176
100007907;8-27-2018;0,815300926;Туфли тип 4, Nike;1;5718.3588;наличные;;2947
100007907;8-27-2018;0,815300926;Колготки тип 1, Nike;1;515.088;наличные;;252
100007907;8-27-2018;0,815300926;Штаны тип 6, Reebok;2;2383.128;наличные;;1298
100007907;8-27-2018;0,815300926;Кроссовки тип 4, Nike;1;1782.428;наличные;;893
100007926;11-9-2017;0,426215278;Запонка тип 4, Puma;1;788.04;безналичные;;495
100007960;11-8-2016;0,732511574;Штаны тип 8, Puma;2;1428.10816;безналичные;;964
100007960;11-8-2016;0,732511574;Рубашка тип 8, Puma;1;427.68;безналичные;;264
100007960;11-8-2016;0,732511574;Шапка тип 8, Reebok;1;409.64;безналичные;;209
100007960;11-8-2016;0,732511574;Сапоги тип 3, Reebok;1;6686.18;безналичные;;3394
100007980;6-22-2016;0,859166667;Колготки тип 4, Adidas;1;584.97;наличные;;370
100007991;7-16-2016;0,38556713;Рубашка тип 3, Adidas;1;725.2884;наличные;;372
100007991;7-16-2016;0,38556713;Запонка тип 3, Reebok;1;719.44;наличные;;391
100007991;7-16-2016;0,38556713;Штаны тип 1, Adidas;2;2535.1704;наличные;;1656
100007991;7-16-2016;0,38556713;Рубашка тип 9, Reebok;2;1092;наличные;;546
100007991;7-16-2016;0,38556713;Мячик тип 2, Nike;1;83.62;наличные;;37
100007991;7-16-2016;0,38556713;Запонка тип 4, Nike;1;386.12;наличные;;197
100008005;2-8-2018;0,843912037;Шапка тип 6, Puma;1;344.5728;безналичные;;251
100008018;11-25-2016;0,736689815;Сапоги тип 1, Adidas;1;7293.79;безналичные;;3593
100008018;11-25-2016;0,736689815;Шапка тип 7, Adidas;1;323.84;безналичные;;176
100008018;11-25-2016;0,736689815;Шапка тип 7, Nike;1;452.608;безналичные;;208
100008018;11-25-2016;0,736689815;Сапоги тип 6, Nike;1;5533.412;безналичные;;2279
100008018;11-25-2016;0,736689815;Штаны тип 11, Reebok;1;1816.84;безналичные;;857
100008019;10-9-2016;0,650462963;Рубашка тип 7, Adidas;1;1379.7225;безналичные;;795
100008019;10-9-2016;0,650462963;Майка тип 1, Puma;1;340.83504;безналичные;;238
100008031;4-22-2017;0,525856481;Колготки тип 4, Nike;1;289.788;наличные;ФИО 554;123
100008031;4-22-2017;0,525856481;Рубашка тип 5, Nike;1;911.744;наличные;ФИО 554;419
100008040;3-18-2016;0,859780093;Запонка тип 3, Puma;1;648.96;наличные;;390
100008040;3-18-2016;0,859780093;Шапка тип 4, Nike;1;573.672;наличные;;246
100008040;3-18-2016;0,859780093;Сапоги тип 4, Nike;1;6929.088;наличные;;2868
100008040;3-18-2016;0,859780093;Запонка тип 4, Nike;2;772.24;наличные;;394
100008040;3-18-2016;0,859780093;Рубашка тип 2, Puma;1;853.632;наличные;;494
100008041;11-17-2017;0,553101852;Майка тип 2, Adidas;1;276.612;наличные;ФИО 289;168
100008041;11-17-2017;0,553101852;Майка тип 2, Nike;1;813.2586;наличные;ФИО 289;385
100008046;7-29-2017;0,443680556;Футболка тип 1, Reebok;1;309.68;безналичные;;158
100008046;7-29-2017;0,443680556;Кроссовки тип 4, Reebok;1;3396.94;безналичные;;1700
100008048;12-14-2017;0,676527778;Футболка тип 3, Reebok;1;440.7;наличные;;226
100008048;12-14-2017;0,676527778;Запонка тип 6, Reebok;1;413.27;наличные;;221
100008048;12-14-2017;0,676527778;Штаны тип 9, Reebok;1;510.8544;наличные;;336
100008054;9-26-2017;0,658171296;Ремень тип 3, Adidas;1;350.784;наличные;;203
100008054;9-26-2017;0,658171296;Штаны тип 8, Reebok;1;2439.36;наличные;;1232
100008071;1-29-2017;0,723738426;Штаны тип 11, Nike;1;893.316;наличные;;453
100008071;1-29-2017;0,723738426;Рубашка тип 1, Adidas;2;1573.4904;наличные;;948
100008071;1-29-2017;0,723738426;Сапоги тип 3, Reebok;1;5750.1148;наличные;;3394
100008071;1-29-2017;0,723738426;Колготки тип 7, Adidas;1;717.336;наличные;;369
100008071;1-29-2017;0,723738426;Рубашка тип 3, Nike;1;1719.86364;наличные;;821
100008083;11-19-2016;0,5459375;Шапка тип 8, Adidas;1;326.8;наличные;;152
100008083;11-19-2016;0,5459375;Штаны тип 5, Adidas;2;1944.74;наличные;;958
100008097;1-16-2018;0,595277778;Кроссовки тип 4, Puma;1;1437.38496;безналичные;ФИО 168;912
100008105;1-20-2017;0,752152778;Рубашка тип 12, Adidas;1;714.096;безналичные;ФИО 896;456
100008105;1-20-2017;0,752152778;Штаны тип 12, Reebok;1;510.2508;безналичные;ФИО 896;249
100008105;1-20-2017;0,752152778;Кепка тип 2, Nike;1;444.1612;безналичные;ФИО 896;265
100008105;1-20-2017;0,752152778;Сапоги тип 5, Nike;2;16014.36;безналичные;ФИО 896;7086
100008126;6-1-2016;0,799525463;Шапка тип 1, Reebok;1;441.0395;безналичные;;265
100008126;6-1-2016;0,799525463;Шапка тип 7, Adidas;1;323.84;безналичные;;176
