№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100006292;8-22-2018;0,422037037;Сапоги тип 5, Adidas;1;2860.29;безналичные;;1563
100006292;8-22-2018;0,422037037;Майка тип 1, Reebok;1;189.2;безналичные;;88
100006295;7-5-2018;0,6678125;Сапоги тип 4, Reebok;2;13176.424;безналичные;;7538
100006299;8-16-2018;0,672743056;Майка тип 3, Adidas;1;137.6775;безналичные;;75
100006300;12-6-2017;0,575625;Запонка тип 4, Nike;1;351.3692;безналичные;ФИО 1013;197
100006302;7-26-2016;0,406493056;Ремень тип 4, Puma;1;430.944;безналичные;ФИО 1036;268
100006302;7-26-2016;0,406493056;Штаны тип 9, Puma;1;858.28;безналичные;ФИО 1036;499
100006302;7-26-2016;0,406493056;Штаны тип 9, Adidas;1;428.45;безналичные;ФИО 1036;205
100006302;7-26-2016;0,406493056;Шапка тип 4, Adidas;1;562.8;безналичные;ФИО 1036;280
100006302;7-26-2016;0,406493056;Мячик тип 1, Puma;1;71.896;безналичные;ФИО 1036;43
100006302;7-26-2016;0,406493056;Сапоги тип 1, Adidas;1;7293.79;безналичные;ФИО 1036;3593
100006303;8-15-2017;0,700208333;Шапка тип 1, Adidas;1;225.09;наличные;;123
100006303;8-15-2017;0,700208333;Штаны тип 4, Reebok;1;2210.88;наличные;;1176
100006303;8-15-2017;0,700208333;Колготки тип 5, Adidas;2;1472.64;наличные;;708
100006303;8-15-2017;0,700208333;Запонка тип 2, Nike;1;222.28224;наличные;;103
100006336;6-20-2016;0,709675926;Ремень тип 2, Nike;1;536.8;безналичные;ФИО 378;220
100006344;6-7-2017;0,772152778;Штаны тип 3, Adidas;1;2062.393;безналичные;;1102
100006354;9-16-2016;0,83755787;Сапоги тип 5, Puma;1;2114.49264;наличные;ФИО 1235;1286
100006357;7-26-2017;0,624918981;Шлёпки тип 2, Adidas;2;1397.84;безналичные;;692
100006363;1-28-2016;0,727766204;Запонка тип 3, Reebok;1;719.44;наличные;;391
100006363;1-28-2016;0,727766204;Запонка тип 3, Puma;1;623.0016;наличные;;390
100006365;3-2-2016;0,770798611;Штаны тип 12, Reebok;2;1085.64;наличные;;498
100006370;10-13-2016;0,734212963;Ремень тип 3, Puma;1;593.712;наличные;;342
100006370;10-13-2016;0,734212963;Штаны тип 7, Puma;2;964.464;наличные;;566
100006370;10-13-2016;0,734212963;Запонка тип 6, Nike;2;1230.096;наличные;;588
100006372;8-18-2016;0,531365741;Сапоги тип 4, Nike;1;5820.43392;наличные;ФИО 1075;2868
100006372;8-18-2016;0,531365741;Майка тип 1, Nike;1;339.16;наличные;ФИО 1075;139
100006383;9-14-2016;0,845023148;Запонка тип 2, Puma;1;445.28;безналичные;;253
100006399;1-24-2018;0,428020833;Колготки тип 3, Puma;1;503.36512;наличные;;368
100006449;10-15-2017;0,789097222;Футболка тип 3, Adidas;2;1246.56;безналичные;;636
100006449;10-15-2017;0,789097222;Запонка тип 3, Adidas;2;792.88;безналичные;;374
100006450;10-25-2017;0,743414352;Футболка тип 5, Nike;1;568.4;безналичные;ФИО 889;245
100006451;10-1-2017;0,431238426;Рубашка тип 6, Puma;1;551.76;наличные;;330
100006451;10-1-2017;0,431238426;Штаны тип 10, Puma;1;1870.2;наличные;;1039
100006451;10-1-2017;0,431238426;Туфли тип 2, Puma;1;3234.944;наличные;;2032
100006457;9-11-2017;0,642881944;Ремень тип 3, Reebok;1;714.42;безналичные;ФИО 307;378
100006457;9-11-2017;0,642881944;Рубашка тип 10, Reebok;1;1125.72;безналичные;ФИО 307;531
100006458;2-28-2016;0,720856481;Запонка тип 1, Adidas;1;489.7566;наличные;;262
100006459;8-20-2017;0,724872685;Туфли тип 2, Nike;1;3754.61064;наличные;;1562
100006477;4-14-2017;0,427013889;Штаны тип 5, Reebok;1;2076.68;наличные;ФИО 1147;1076
100006477;4-14-2017;0,427013889;Сапоги тип 3, Reebok;1;6686.18;наличные;ФИО 1147;3394
100006491;4-24-2017;0,511770833;Колготки тип 2, Adidas;1;107.52;наличные;;56
100006494;1-29-2018;0,596689815;Рубашка тип 6, Puma;1;452.4432;наличные;;330
100006494;1-29-2018;0,596689815;Кроссовки тип 3, Reebok;1;1647.824;наличные;;1138
100006494;1-29-2018;0,596689815;Кепка тип 2, Adidas;1;630.72;наличные;;292
100006494;1-29-2018;0,596689815;Рубашка тип 5, Puma;1;971.8128;наличные;;622
100006494;1-29-2018;0,596689815;Штаны тип 7, Nike;1;2296.83984;наличные;;1299
100006501;6-11-2018;0,634189815;Запонка тип 3, Adidas;1;329.0452;безналичные;;187
100006501;6-11-2018;0,634189815;Шапка тип 8, Puma;1;519.68;безналичные;;290
100006505;8-25-2017;0,75130787;Колготки тип 1, Nike;1;494.48448;наличные;;252
100006513;9-13-2016;0,757152778;Рубашка тип 2, Nike;2;3902.464;наличные;ФИО 281;1648
100006516;1-17-2018;0,752511574;Шлёпки тип 2, Nike;1;770.24;наличные;;332
100006518;6-14-2017;0,576365741;Штаны тип 12, Nike;1;1640.312;наличные;;758
100006523;4-22-2017;0,5121875;Футболка тип 4, Nike;1;594.336;наличные;ФИО 1007;246
100006552;5-23-2017;0,775243056;Кроссовки тип 3, Puma;1;2717.3592;наличные;;1965
100006552;5-23-2017;0,775243056;Мячик тип 2, Puma;1;72.36;наличные;;45
100006552;5-23-2017;0,775243056;Колготки тип 4, Puma;1;291.08352;наличные;;168
100006552;5-23-2017;0,775243056;Кроссовки тип 4, Nike;1;1782.428;наличные;;893
100006562;8-29-2016;0,420277778;Рубашка тип 7, Reebok;1;1126.8236;безналичные;;686
100006562;8-29-2016;0,420277778;Шапка тип 5, Puma;1;203.6496;безналичные;;140
100006562;8-29-2016;0,420277778;Сапоги тип 3, Puma;2;9848.832;безналичные;;5496
100006563;6-20-2018;0,664178241;Шапка тип 2, Reebok;1;317.856;безналичные;;176
100006565;7-25-2016;0,673738426;Футболка тип 6, Nike;1;761.2;безналичные;;346
100006565;7-25-2016;0,673738426;Рубашка тип 3, Adidas;1;717.8112;безналичные;;372
100006568;11-4-2017;0,689201389;Кроссовки тип 2, Nike;1;3827.4432;безналичные;;1964
100006568;11-4-2017;0,689201389;Туфли тип 2, Puma;1;3234.944;безналичные;;2032
100006568;11-4-2017;0,689201389;Шлёпки тип 3, Puma;1;368;безналичные;;230
100006572;3-18-2018;0,850486111;Колготки тип 7, Adidas;1;701.3952;наличные;ФИО 38;369
100006575;6-19-2016;0,388506944;Шлёпки тип 3, Reebok;1;481.14;наличные;;243
100006575;6-19-2016;0,388506944;Футболка тип 2, Nike;1;431.136;наличные;;216
100006575;6-19-2016;0,388506944;Рубашка тип 2, Puma;1;853.632;наличные;;494
100006578;5-9-2017;0,575717593;Мячик тип 1, Puma;1;71.896;наличные;;43
100006579;6-4-2016;0,561574074;Колготки тип 6, Puma;1;487.968;безналичные;;299
100006579;6-4-2016;0,561574074;Штаны тип 7, Puma;1;482.232;безналичные;;283
100006584;7-1-2018;0,611157407;Рубашка тип 3, Puma;1;273.6;безналичные;;152
100006647;11-3-2017;0,723796296;Мячик тип 2, Puma;1;70.1892;наличные;;45
100006647;11-3-2017;0,723796296;Штаны тип 2, Adidas;1;1935.4788;наличные;;1107
100006647;11-3-2017;0,723796296;Штаны тип 5, Reebok;1;2076.68;наличные;;1076
100006647;11-3-2017;0,723796296;Колготки тип 2, Adidas;1;107.52;наличные;;56
100006653;10-29-2016;0,8740625;Шапка тип 2, Puma;1;380.16;безналичные;ФИО 21;220
100006653;10-29-2016;0,8740625;Рубашка тип 5, Nike;1;911.744;безналичные;ФИО 21;419
100006675;8-18-2017;0,646712963;Шапка тип 6, Nike;1;433.5204;безналичные;;237
100006687;8-2-2017;0,794699074;Майка тип 4, Nike;2;804.56;безналичные;;356
100006697;7-1-2017;0,616585648;Запонка тип 4, Reebok;1;821.24;безналичные;;419
100006697;7-1-2017;0,616585648;Рубашка тип 6, Reebok;1;699.6;безналичные;;330
100006697;7-1-2017;0,616585648;Кроссовки тип 6, Reebok;1;1966.96;безналичные;;1069
100006697;7-1-2017;0,616585648;Кроссовки тип 5, Reebok;1;2250.24;безналичные;;1172
100006697;7-1-2017;0,616585648;Кепка тип 1, Reebok;2;1058.4;безналичные;;490
100006697;7-1-2017;0,616585648;Колготки тип 2, Nike;1;269;безналичные;;125
100006697;7-1-2017;0,616585648;Рубашка тип 7, Reebok;1;1310.26;безналичные;;686
100006697;7-1-2017;0,616585648;Шлёпки тип 3, Nike;1;288.45312;безналичные;;138
100006697;7-1-2017;0,616585648;Запонка тип 4, Adidas;2;1818.677;безналичные;;986
100006710;10-2-2017;0,401284722;Запонка тип 4, Reebok;1;821.24;безналичные;;419
100006710;10-2-2017;0,401284722;Кроссовки тип 3, Puma;1;3159.72;безналичные;;1965
100006710;10-2-2017;0,401284722;Штаны тип 5, Reebok;1;2076.68;безналичные;;1076
100006710;10-2-2017;0,401284722;Шапка тип 4, Reebok;2;458.8;безналичные;;248
100006719;3-22-2016;0,66568287;Рубашка тип 5, Reebok;1;894.1296;безналичные;ФИО 885;534
100006730;1-8-2018;0,561030093;Запонка тип 1, Puma;2;455.76;наличные;;270
100006743;2-18-2017;0,739409722;Запонка тип 4, Adidas;1;1069.81;наличные;;493
100006743;2-18-2017;0,739409722;Рубашка тип 10, Adidas;1;446.9;наличные;;205
100006743;2-18-2017;0,739409722;Майка тип 4, Reebok;1;271.6;наличные;;140
100006743;2-18-2017;0,739409722;Рубашка тип 1, Adidas;1;805.0416;наличные;;474
100006744;1-4-2016;0,391701389;Кепка тип 1, Adidas;1;339.5;безналичные;;175
100006747;4-7-2018;0,737291667;Сапоги тип 4, Nike;2;13858.176;наличные;ФИО 1074;5736
100006747;4-7-2018;0,737291667;Рубашка тип 4, Nike;1;2053.344;наличные;ФИО 1074;876
100006747;4-7-2018;0,737291667;Кепка тип 3, Reebok;1;315.57;наличные;ФИО 1074;157
100006747;4-7-2018;0,737291667;Мячик тип 1, Nike;1;111.936;наличные;ФИО 1074;48
100006747;4-7-2018;0,737291667;Футболка тип 4, Reebok;1;312.069;наличные;ФИО 1074;174
100006748;7-15-2017;0,541018519;Шлёпки тип 2, Adidas;2;1272.0344;безналичные;;692
100006748;7-15-2017;0,541018519;Штаны тип 2, Adidas;1;2081.16;безналичные;;1107
100006748;7-15-2017;0,541018519;Майка тип 1, Nike;2;678.32;безналичные;;278
100006749;9-6-2016;0,742534722;Рубашка тип 11, Reebok;1;1481.48;безналичные;;814
100006749;9-6-2016;0,742534722;Кепка тип 3, Nike;1;357.06;безналичные;;165
100006749;9-6-2016;0,742534722;Футболка тип 5, Adidas;1;627.21;безналичные;;303
100006756;10-11-2017;0,682106481;Колготки тип 2, Puma;1;427.648;безналичные;;257
100006767;6-10-2017;0,473043981;Туфли тип 1, Puma;1;3219.018;безналичные;;2265
100006767;6-10-2017;0,473043981;Шапка тип 6, Adidas;1;487.6;безналичные;;265
100006767;6-10-2017;0,473043981;Рубашка тип 3, Puma;2;547.2;безналичные;;304
100006806;1-7-2018;0,771886574;Шлёпки тип 2, Puma;1;318.56;безналичные;;181
100006843;11-19-2017;0,709270833;Майка тип 4, Reebok;1;271.6;наличные;;140
100006843;11-19-2017;0,709270833;Колготки тип 4, Nike;1;289.788;наличные;;123
100006843;11-19-2017;0,709270833;Штаны тип 12, Puma;1;296.192;наличные;;178
100006846;1-4-2018;0,817152778;Футболка тип 4, Nike;1;540.84576;наличные;;246
100006846;1-4-2018;0,817152778;Кепка тип 1, Adidas;2;679;наличные;;350
100006846;1-4-2018;0,817152778;Шапка тип 7, Nike;2;905.216;наличные;;416
100006846;1-4-2018;0,817152778;Штаны тип 7, Nike;1;2403.6696;наличные;;1299
100006873;5-31-2016;0,638657407;Штаны тип 2, Nike;1;1406.532;безналичные;ФИО 142;597
100006873;5-31-2016;0,638657407;Кепка тип 3, Puma;1;479.864;безналичные;ФИО 142;287
100006904;3-4-2018;0,590196759;Шапка тип 8, Puma;1;519.68;наличные;ФИО 835;290
100006904;3-4-2018;0,590196759;Футболка тип 3, Puma;1;616.176;наличные;ФИО 835;389
100006904;3-4-2018;0,590196759;Колготки тип 6, Nike;1;466.7724;наличные;ФИО 835;255
100006904;3-4-2018;0,590196759;Запонка тип 2, Adidas;1;380.88;наличные;ФИО 835;207
100006904;3-4-2018;0,590196759;Ремень тип 4, Nike;2;1258.784;наличные;ФИО 835;566
100006907;12-25-2016;0,856631944;Штаны тип 9, Nike;1;815.648;безналичные;;359
100006907;12-25-2016;0,856631944;Футболка тип 4, Reebok;1;367.14;безналичные;;174
100006907;12-25-2016;0,856631944;Футболка тип 1, Adidas;1;459.9;безналичные;;219
100006907;12-25-2016;0,856631944;Штаны тип 4, Nike;1;2077.15904;безналичные;;1007
100006915;9-30-2016;0,579085648;Штаны тип 5, Adidas;1;972.37;безналичные;;479
100006915;9-30-2016;0,579085648;Майка тип 1, Puma;2;841.568;безналичные;;476
100006920;3-4-2017;0,523043981;Запонка тип 6, Puma;2;658.296;наличные;;410
100006920;3-4-2017;0,523043981;Майка тип 1, Reebok;1;189.2;наличные;;88
100006959;3-23-2016;0,620092593;Штаны тип 5, Reebok;1;2076.68;безналичные;;1076
100006959;3-23-2016;0,620092593;Шапка тип 5, Nike;1;454.336;безналичные;;229
100006959;3-23-2016;0,620092593;Туфли тип 1, Nike;2;6353.784;безналичные;;3222
100006964;4-5-2016;0,864907407;Рубашка тип 4, Nike;1;1889.07648;безналичные;;876
100006964;4-5-2016;0,864907407;Колготки тип 1, Reebok;2;687.96;безналичные;;364
100006968;4-10-2016;0,635428241;Штаны тип 10, Puma;1;1645.776;безналичные;;1039
100006968;4-10-2016;0,635428241;Кроссовки тип 1, Reebok;1;2316.6;безналичные;;1053
100006994;4-6-2017;0,541273148;Шапка тип 2, Nike;1;546.448;наличные;ФИО 457;238
100006998;3-26-2017;0,552974537;Туфли тип 1, Adidas;1;3304.125;наличные;;1875
100007005;4-16-2018;0,472361111;Рубашка тип 2, Puma;1;853.632;безналичные;;494
100007005;4-16-2018;0,472361111;Футболка тип 7, Adidas;1;364.06;безналичные;;167
100007013;3-9-2016;0,425046296;Футболка тип 2, Reebok;1;385.2;наличные;;214
100007017;12-28-2016;0,546319444;Штаны тип 1, Puma;1;722.304;наличные;;418
100007021;5-11-2017;0,850949074;Шапка тип 7, Puma;1;386.784;наличные;;237
100007021;5-11-2017;0,850949074;Штаны тип 2, Nike;1;1406.532;наличные;;597
100007021;5-11-2017;0,850949074;Шлёпки тип 2, Puma;1;318.56;наличные;;181
100007021;5-11-2017;0,850949074;Рубашка тип 2, Adidas;1;896.586;наличные;;460
100007040;7-7-2017;0,469444444;Рубашка тип 5, Nike;1;911.744;наличные;ФИО 1087;419
100007062;2-17-2016;0,44818287;Запонка тип 3, Reebok;1;719.44;наличные;;391
100007062;2-17-2016;0,44818287;Запонка тип 6, Puma;1;365.72;наличные;;205
100007075;7-22-2018;0,6746875;Сапоги тип 1, Reebok;1;4917.9;безналичные;;2535
100007075;7-22-2018;0,6746875;Штаны тип 7, Adidas;1;1984.32;безналичные;;954
100007075;7-22-2018;0,6746875;Запонка тип 2, Adidas;1;380.88;безналичные;;207
100007075;7-22-2018;0,6746875;Рубашка тип 1, Nike;1;1683.77616;безналичные;;837
100007075;7-22-2018;0,6746875;Колготки тип 5, Nike;1;506.984;безналичные;;254
100007075;7-22-2018;0,6746875;Штаны тип 10, Reebok;1;305.6616;безналичные;;162
100007110;9-4-2016;0,755405093;Штаны тип 5, Reebok;2;4153.36;наличные;;2152
100007110;9-4-2016;0,755405093;Рубашка тип 8, Adidas;1;597.678;наличные;;355
100007116;6-23-2016;0,665173611;Штаны тип 9, Puma;1;858.28;наличные;;499
100007118;3-12-2018;0,863923611;Футболка тип 1, Puma;1;233.696;безналичные;ФИО 505;134
100007118;3-12-2018;0,863923611;Колготки тип 3, Adidas;1;466.86;безналичные;ФИО 505;251
100007118;3-12-2018;0,863923611;Кроссовки тип 3, Nike;1;2651.176;безналичные;ФИО 505;1282
100007118;3-12-2018;0,863923611;Рубашка тип 8, Reebok;1;1187.93;безналичные;ФИО 505;563
100007118;3-12-2018;0,863923611;Шапка тип 1, Puma;1;470.016;безналичные;ФИО 505;288
100007118;3-12-2018;0,863923611;Майка тип 3, Puma;2;961.2;безналичные;ФИО 505;534
100007118;3-12-2018;0,863923611;Футболка тип 3, Nike;1;492.2;безналичные;ФИО 505;230
100007126;7-18-2016;0,801585648;Футболка тип 1, Adidas;1;459.9;наличные;;219
100007137;6-21-2016;0,416643519;Сапоги тип 5, Adidas;2;5606.1684;наличные;;3126
100007143;8-3-2018;0,702951389;Туфли тип 1, Adidas;1;3601.125;наличные;;1875
100007143;8-3-2018;0,702951389;Колготки тип 2, Adidas;2;174.1824;наличные;;112
100007143;8-3-2018;0,702951389;Сапоги тип 3, Reebok;1;6686.18;наличные;;3394
100007147;5-26-2018;0,768865741;Запонка тип 6, Nike;1;615.048;безналичные;;294
100007183;8-14-2018;0,74880787;Шапка тип 3, Reebok;1;516.12;безналичные;;253
100007220;5-17-2017;0,638275463;Шапка тип 8, Adidas;1;326.8;безналичные;ФИО 199;152
100007221;3-13-2016;0,505543981;Ремень тип 2, Adidas;1;325.95;наличные;;159
100007224;1-24-2018;0,561180556;Футболка тип 7, Puma;1;201.552;безналичные;;114
100007230;10-13-2016;0,692349537;Кепка тип 3, Puma;2;911.7416;наличные;ФИО 829;574
100007236;12-15-2017;0,560891204;Штаны тип 7, Puma;1;482.232;наличные;;283
100007246;7-9-2017;0,666631944;Колготки тип 1, Reebok;1;343.98;наличные;ФИО 719;182
100007262;12-13-2016;0,47962963;Туфли тип 4, Nike;1;5660.5976;безналичные;;2947
100007272;5-10-2018;0,797835648;Кепка тип 2, Reebok;1;196.35;наличные;;105
100007279;11-29-2017;0,547824074;Рубашка тип 4, Nike;1;1971.21024;безналичные;;876
100007310;4-1-2018;0,49244213;Шапка тип 4, Reebok;1;185.814;наличные;;124
100007325;8-30-2017;0,456261574;Ремень тип 4, Reebok;1;401.1764;безналичные;ФИО 742;236
100007343;1-7-2016;0,427662037;Кроссовки тип 4, Reebok;1;3502;наличные;;1700
100007345;12-21-2016;0,447071759;Штаны тип 3, Nike;1;1536.528;наличные;;714
100007345;12-21-2016;0,447071759;Рубашка тип 2, Puma;2;1707.264;наличные;;988
100007345;12-21-2016;0,447071759;Футболка тип 7, Puma;1;201.552;наличные;;114
100007360;8-4-2018;0,391597222;Майка тип 2, Nike;1;934.78;безналичные;;385
100007404;4-3-2018;0,541342593;Запонка тип 6, Adidas;1;356.85;наличные;;183
100007404;4-3-2018;0,541342593;Шапка тип 8, Reebok;1;409.64;наличные;;209
100007404;4-3-2018;0,541342593;Туфли тип 4, Adidas;1;3582.78;наличные;;1698
100007404;4-3-2018;0,541342593;Рубашка тип 2, Adidas;2;2014.8;наличные;;920
100007418;5-4-2018;0,440717593;Запонка тип 3, Reebok;1;712.2456;наличные;;391
100007421;10-12-2017;0,871747685;Штаны тип 6, Puma;1;1030.82016;безналичные;ФИО 944;761
100007449;2-5-2018;0,73244213;Запонка тип 1, Nike;1;495.824;безналичные;ФИО 249;233
100007449;2-5-2018;0,73244213;Ремень тип 4, Nike;1;629.392;безналичные;ФИО 249;283
100007449;2-5-2018;0,73244213;Шлёпки тип 1, Nike;1;371.68;безналичные;ФИО 249;184
100007449;2-5-2018;0,73244213;Футболка тип 6, Nike;1;761.2;безналичные;ФИО 249;346
100007449;2-5-2018;0,73244213;Колготки тип 4, Reebok;1;734.6349;безналичные;ФИО 249;393
100007450;7-16-2018;0,569108796;Майка тип 2, Reebok;1;461.89;наличные;;247
100007450;7-16-2018;0,569108796;Штаны тип 3, Nike;1;1536.528;наличные;;714
100007466;10-22-2017;0,673935185;Запонка тип 7, Adidas;1;284.648;безналичные;;184
100007466;10-22-2017;0,673935185;Шлёпки тип 2, Adidas;1;698.92;безналичные;;346
100007475;4-1-2018;0,680208333;Штаны тип 5, Nike;1;2028.288;наличные;;912
100007475;4-1-2018;0,680208333;Шапка тип 7, Nike;1;452.608;наличные;;208
100007477;5-17-2017;0,774803241;Штаны тип 8, Puma;2;1519.264;наличные;;964
100007495;5-8-2016;0,74212963;Штаны тип 8, Reebok;1;1975.8816;наличные;ФИО 679;1232
100007495;5-8-2016;0,74212963;Рубашка тип 7, Adidas;1;1271.205;наличные;ФИО 679;795
100007502;12-2-2016;0,807083333;Колготки тип 1, Reebok;1;282.0636;наличные;;182
100007502;12-2-2016;0,807083333;Кроссовки тип 3, Nike;1;2651.176;наличные;;1282
100007502;12-2-2016;0,807083333;Запонка тип 2, Nike;1;231.544;наличные;;103
100007504;3-1-2017;0,838865741;Штаны тип 10, Reebok;1;326.268;наличные;;162
100007504;3-1-2017;0,838865741;Штаны тип 12, Nike;1;1345.05584;наличные;;758
100007522;6-15-2018;0,69662037;Футболка тип 5, Adidas;1;520.5843;безналичные;;303
100007522;6-15-2018;0,69662037;Ремень тип 3, Puma;1;552.15216;безналичные;;342
100007524;6-25-2017;0,840891204;Запонка тип 3, Adidas;1;396.44;наличные;;187
100007536;5-24-2018;0,669826389;Рубашка тип 2, Nike;1;1951.232;наличные;ФИО 539;824
100007550;9-26-2018;0,600081019;Мячик тип 2, Nike;1;83.62;безналичные;;37
100007562;11-28-2017;0,766770833;Колготки тип 6, Adidas;1;698.4;наличные;;388
100007562;11-28-2017;0,766770833;Шапка тип 1, Nike;1;464.112;наличные;;198
100007579;3-14-2017;0,546064815;Штаны тип 8, Nike;1;1563.272;безналичные;;743
100007579;3-14-2017;0,546064815;Штаны тип 8, Puma;1;759.632;безналичные;;482
100007579;3-14-2017;0,546064815;Ремень тип 1, Puma;2;502.49808;безналичные;;382
100007579;3-14-2017;0,546064815;Штаны тип 3, Nike;1;1536.528;безналичные;;714
100007585;6-14-2017;0,829884259;Кроссовки тип 3, Reebok;1;2059.78;наличные;ФИО 973;1138
100007585;6-14-2017;0,829884259;Шапка тип 2, Puma;1;326.9376;наличные;ФИО 973;220
100007585;6-14-2017;0,829884259;Туфли тип 4, Reebok;1;6167.26;наличные;ФИО 973;3298
100007601;3-15-2018;0,691342593;Мячик тип 2, Reebok;1;97.1067;наличные;;47
100007640;7-23-2018;0,790324074;Шапка тип 5, Reebok;1;226.24;наличные;;112
100007640;7-23-2018;0,790324074;Колготки тип 5, Reebok;1;227.55;наличные;;111
100007640;7-23-2018;0,790324074;Шлёпки тип 1, Reebok;1;665.808;наличные;;312
100007640;7-23-2018;0,790324074;Рубашка тип 1, Reebok;2;2335.6224;наличные;;1476
100007640;7-23-2018;0,790324074;Кепка тип 3, Nike;1;324.9246;наличные;;165
100007640;7-23-2018;0,790324074;Рубашка тип 2, Adidas;1;1007.4;наличные;;460
100007644;10-9-2017;0,732326389;Футболка тип 6, Puma;1;181.28;наличные;;110
100007644;10-9-2017;0,732326389;Шлёпки тип 2, Puma;1;318.56;наличные;;181
100007644;10-9-2017;0,732326389;Ремень тип 1, Nike;1;274.912;наличные;;121
100007657;8-25-2017;0,708078704;Рубашка тип 9, Reebok;1;475.02;наличные;;273
100007660;9-7-2016;0,48880787;Рубашка тип 5, Nike;1;911.744;безналичные;;419
100007668;4-12-2017;0,610405093;Футболка тип 5, Nike;2;1079.96;безналичные;ФИО 121;490
100007668;4-12-2017;0,610405093;Кроссовки тип 6, Nike;1;4692.12;безналичные;ФИО 121;1923
100007671;7-24-2016;0,37849537;Шапка тип 7, Reebok;1;344.448;наличные;;195
100007691;2-10-2018;0,634212963;Сапоги тип 3, Adidas;1;6357.88;наличные;;2999
100007699;12-10-2017;0,4803125;Штаны тип 3, Puma;1;412.8;наличные;;258
100007718;9-10-2016;0,514050926;Запонка тип 6, Reebok;1;413.27;наличные;ФИО 407;221
100007722;7-26-2016;0,650775463;Футболка тип 7, Reebok;2;900.5568;наличные;;572
100007722;7-26-2016;0,650775463;Ремень тип 4, Reebok;1;450.76;наличные;;236
100007723;6-1-2017;0,426840278;Шлёпки тип 2, Nike;1;770.24;безналичные;ФИО 262;332
100007723;6-1-2017;0,426840278;Запонка тип 1, Nike;1;495.824;безналичные;ФИО 262;233
100007725;8-7-2017;0,617881944;Сапоги тип 4, Nike;1;6305.47008;наличные;;2868
100007725;8-7-2017;0,617881944;Запонка тип 5, Puma;1;250.88;наличные;;140
100007769;8-2-2017;0,654907407;Шапка тип 2, Adidas;1;278.8;безналичные;;136
100007769;8-2-2017;0,654907407;Сапоги тип 3, Puma;1;4875.17184;безналичные;;2748
100007769;8-2-2017;0,654907407;Шлёпки тип 3, Adidas;1;297.4851;безналичные;;151
100007769;8-2-2017;0,654907407;Рубашка тип 4, Puma;1;888.88;безналичные;;542
100007769;8-2-2017;0,654907407;Запонка тип 6, Adidas;2;713.7;безналичные;;366
100007777;1-26-2017;0,745798611;Сапоги тип 6, Nike;2;11066.824;наличные;;4558
100007777;1-26-2017;0,745798611;Рубашка тип 3, Reebok;1;516.6;наличные;;246
100007777;1-26-2017;0,745798611;Запонка тип 5, Puma;1;235.8272;наличные;;140
100007777;1-26-2017;0,745798611;Шлёпки тип 1, Puma;1;294.84;наличные;;189
100007792;4-4-2018;0,842060185;Запонка тип 5, Reebok;1;262.8;наличные;;146
100007796;4-9-2016;0,480752315;Штаны тип 11, Nike;1;893.316;наличные;ФИО 1101;453
100007815;7-27-2018;0,431203704;Шапка тип 4, Puma;1;372.84544;безналичные;;251
100007835;11-10-2016;0,76037037;Футболка тип 1, Reebok;1;257.0344;наличные;ФИО 1090;158
100007835;11-10-2016;0,76037037;Ремень тип 1, Puma;1;310.184;наличные;ФИО 1090;191
100007835;11-10-2016;0,76037037;Сапоги тип 4, Puma;1;5809.6;наличные;ФИО 1090;3631
100007835;11-10-2016;0,76037037;Шлёпки тип 3, Nike;1;313.536;наличные;ФИО 1090;138
100007835;11-10-2016;0,76037037;Рубашка тип 4, Puma;1;755.548;наличные;ФИО 1090;542
100007845;8-7-2017;0,783657407;Рубашка тип 11, Reebok;1;1392.5912;наличные;;814
100007866;2-14-2016;0,874560185;Штаны тип 6, Puma;1;1241.952;наличные;;761
100007869;3-10-2017;0,763449074;Кепка тип 3, Reebok;1;315.57;безналичные;;157
100007869;3-10-2017;0,763449074;Кроссовки тип 3, Reebok;2;3625.2128;безналичные;;2276
100007874;8-4-2018;0,424270833;Ремень тип 1, Nike;1;228.17696;наличные;ФИО 659;121
100007874;8-4-2018;0,424270833;Футболка тип 3, Puma;1;616.176;наличные;ФИО 659;389
100007874;8-4-2018;0,424270833;Штаны тип 4, Adidas;2;2679;наличные;ФИО 659;1410
100007874;8-4-2018;0,424270833;Штаны тип 10, Reebok;1;343.44;наличные;ФИО 659;162
100007874;8-4-2018;0,424270833;Ремень тип 4, Puma;1;353.37408;наличные;ФИО 659;268
100007888;6-15-2018;0,834143519;Рубашка тип 6, Nike;1;1552.824;наличные;;702
100007888;6-15-2018;0,834143519;Сапоги тип 5, Nike;2;16014.36;наличные;;7086
100007888;6-15-2018;0,834143519;Штаны тип 10, Puma;1;1870.2;наличные;;1039
100007888;6-15-2018;0,834143519;Кроссовки тип 4, Nike;1;1782.428;наличные;;893
100007888;6-15-2018;0,834143519;Туфли тип 3, Puma;1;5261.256;наличные;;3003
100007888;6-15-2018;0,834143519;Кроссовки тип 1, Puma;1;2891.328;наличные;;1628
100007895;6-18-2016;0,653796296;Сапоги тип 3, Puma;1;4924.416;наличные;;2748
100007895;6-18-2016;0,653796296;Туфли тип 1, Puma;1;3787.08;наличные;;2265
100007895;6-18-2016;0,653796296;Шапка тип 8, Puma;1;467.712;наличные;;290
100007895;6-18-2016;0,653796296;Шапка тип 8, Adidas;1;326.8;наличные;;152
